task_id,config,agent,model,reasoning,snapshot,raw_pass,judge_pass,compile,tests_passed,tests_run,req_satisfied,req_total,duration_s,cost_usd,output_tokens,steps,compile_calls,compile_errors,files_edited
ue_task_0054,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0054_codex_20260628_144849,0,0,1,2,3,0,1,629.6,2.6692775,12648,34,1,0,1
ue_task_0055,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0055_codex_20260628_150320,0,0,1,1,2,,,486.0,0.9642499999999999,6324,25,1,0,1
ue_task_0056,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0056_codex_20260628_151728,0,0,1,9,10,6,7,466.0,1.4911675000000002,5613,27,3,0,1
ue_task_0057,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0057_codex_20260616_153342,1,0,1,2,2,4,5,646.8,4.44145,14716,49,4,0,2
ue_task_0058,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0058_codex_20260616_154954,1,0,1,1,1,0,1,868.9,3.440621,10039,66,3,0,1
ue_task_0059,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0059_codex_20260616_160553,1,0,1,1,1,3,5,888.6,5.674143,14362,40,3,2,5
ue_task_0060,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0060_codex_20260628_153511,0,0,1,0,1,3,5,646.3,2.4179075,10847,54,3,0,3
ue_task_0061,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0061_codex_20260628_154936,0,0,1,0,1,4,5,448.6,1.0075625,5890,19,1,0,1
ue_task_0062,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0062_codex_20260628_160641,0,0,1,0,1,3,5,634.5,2.8165525,9827,44,4,2,3
ue_task_0063,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0063_codex_20260616_164927,1,0,1,3,3,4,5,621.6,1.947165,7231,26,1,0,4
ue_task_0064,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0064_codex_20260628_162250,0,0,1,2,3,3,5,524.7,1.36816,7638,31,2,0,2
ue_task_0065,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0065_codex_20260628_163930,1,0,1,1,1,3,6,637.0,3.4427099999999995,13046,53,4,4,8
ue_task_0067,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0067_codex_20260628_172412,0,0,1,0,1,2,5,752.0,5.8357375,17974,52,3,0,2
ue_task_0068,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0068_codex_20260628_174340,0,0,1,0,1,,,854.0,10.455337499999999,16819,68,3,0,2
ue_task_0069,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0069_codex_20260616_180133,0,0,1,2,3,,,779.8,7.594454,20790,85,7,10,3
ue_task_0070,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0070_codex_20260628_175837,0,0,1,1,2,4,5,574.7,2.453955,11525,44,2,0,6
ue_task_0071,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0071_codex_20260628_181242,0,1,1,1,2,6,6,483.2,1.3907475,7849,38,3,0,8
ue_task_0072,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0072_codex_20260628_183459,1,0,1,6,6,3,6,700.6,6.419804999999999,17965,42,6,2,3
ue_task_0074,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0074_codex_20260628_191301,0,0,1,1,3,5,8,567.9,2.82364,10305,49,3,0,3
ue_task_0075,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0075_codex_20260628_193707,0,0,1,0,2,,,1007.6,6.8508075,17392,80,4,0,4
ue_task_0077,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0077_codex_20260628_201309,0,,0,0,0,,,723.8,9.7666675,16510,51,5,0,7
ue_task_0078,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0078_codex_20260628_203007,0,,0,0,0,,,602.3,5.931932499999999,12144,44,5,0,5
ue_task_0079,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0079_codex_20260628_204347,0,,0,0,0,,,600.4,2.7726075,11456,42,3,0,4
ue_task_0080,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0080_codex_20260628_205828,0,0,1,2,7,,,600.7,3.9076525,12841,42,3,0,2
ue_task_0081,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0081_codex_20260628_211215,0,,0,0,0,,,661.0,8.21528,12512,58,4,16,3
ue_task_0082,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0082_codex_20260628_212450,0,0,1,0,3,4,7,433.1,4.4012625,16132,38,3,6,1
ue_task_0083,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0083_codex_20260628_213809,0,0,1,0,3,2,9,427.8,5.435275,14829,47,5,2,2
ue_task_0085,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0085_codex_20260628_220301,0,0,1,0,3,,,416.6,4.750157499999999,13981,45,4,6,5
ue_task_0086,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0086_codex_20260628_221728,0,0,1,1,3,,,502.7,4.418520000000001,17210,57,6,54,7
ue_task_0087,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0087_codex_20260628_222857,0,0,1,0,3,,,383.5,2.5436199999999998,13272,36,3,6,5
ue_task_0088,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0088_codex_20260628_224202,0,0,1,0,1,8,10,263.7,1.9669675,7722,35,2,0,1
ue_task_0089,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0089_codex_20260628_225305,0,0,1,0,1,6,8,262.0,2.028835,6816,30,1,0,2
ue_task_0090,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0090_codex_20260628_230905,0,0,1,0,1,,,559.4,5.6468549999999995,17011,56,5,0,6
ue_task_0091,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0091_codex_20260628_232554,0,0,1,0,1,,,659.2,5.3229975,23168,66,6,2,7
ue_task_0092,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0092_codex_20260628_234026,0,0,1,0,1,,,581.8,2.9854,14231,49,3,0,6
ue_task_0093,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0093_codex_20260628_235400,0,0,1,0,1,,,562.6,2.8599625,13297,34,3,0,2
ue_task_0094,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0094_codex_20260629_000759,0,0,1,0,1,,,604.5,4.894827500000001,17546,47,4,6,2
ue_task_0095,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0095_codex_20260629_001702,1,0,1,1,1,6,8,339.9,2.45081,5707,32,3,0,6
ue_task_0096,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0096_codex_20260629_002616,1,0,1,1,1,,,354.2,2.2713950000000005,5507,30,2,0,3
ue_task_0097,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0097_codex_20260629_003716,0,0,1,0,1,,,446.1,2.2713825,14302,37,4,4,4
ue_task_0098,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0098_codex_20260629_004703,0,0,1,0,1,,,382.6,2.6396849999999996,11148,40,6,2,3
ue_task_0099,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0099_codex_20260629_010226,0,0,1,0,1,,,752.6,5.259967499999999,19471,71,3,0,9
ue_task_0100,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0100_codex_20260629_011624,0,0,1,0,1,,,629.7,6.006475,22557,57,5,32,8
ue_task_0101,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0101_codex_20260629_013104,0,0,1,0,1,,,741.6,8.878075,21048,74,7,8,8
ue_task_0102,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0102_codex_20260629_014343,0,0,1,0,1,,,556.9,3.0852325,12993,53,4,6,4
ue_task_0103,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0103_codex_20260629_015412,0,0,1,1,2,,,429.5,2.1766900000000002,11010,46,3,6,10
ue_task_0104,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0104_codex_20260629_020354,0,0,1,0,1,,,444.3,5.7355925,13239,60,3,4,6
ue_task_0105,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0105_codex_20260629_021821,0,0,1,0,1,,,580.1,5.877057499999999,18593,61,3,0,7
ue_task_0106,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0106_codex_20260629_023329,0,0,1,0,1,,,637.9,7.765854999999999,20801,71,5,10,10
ue_task_0107,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0107_codex_20260629_024812,0,0,1,0,1,,,599.6,7.2154675,17780,66,5,8,4
ue_task_0108,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0108_codex_20260629_030048,0,0,1,0,1,,,524.0,4.9711825,15099,56,5,6,7
ue_task_0109,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0109_codex_20260629_031100,0,0,1,9,10,5,9,293.3,1.4114950000000002,8632,33,4,4,2
ue_task_0110,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0110_codex_20260629_032349,1,0,1,16,16,5,7,340.1,1.4437175,10269,26,3,2,4
ue_task_0111,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0111_codex_20260629_035806,1,1,1,1,1,,,308.9,2.1142725,8747,31,1,0,1
ue_task_0112,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0112_codex_20260629_040643,0,0,1,0,1,,,309.8,1.851145,10558,31,2,0,1
ue_task_0113,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0113_codex_20260629_041241,0,0,1,0,1,3,4,264.8,1.9833975000000001,8661,28,1,0,1
ue_task_0114,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0114_codex_20260629_042257,1,1,1,1,1,8,8,264.4,0.9880925,8575,22,2,0,1
ue_task_0115,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0115_codex_20260629_042953,1,0,1,1,1,,,275.1,1.6376574999999998,8879,26,2,0,1
ue_task_0116,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0116_codex_20260629_043657,0,0,1,0,1,,,267.1,1.3674625,9034,22,3,0,2
ue_task_0117,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0117_codex_20260629_044423,1,0,1,1,1,,,339.8,3.8762450000000004,11892,37,1,0,2
ue_task_0118,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0118_codex_20260629_045512,0,0,1,0,1,,,499.3,5.507410000000001,18231,47,3,28,1
ue_task_0119,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0119_codex_20260629_050224,1,0,1,1,1,,,278.4,2.6449475000000002,9173,33,1,0,2
ue_task_0120,GPT-5.5 (medium),codex,gpt-5.5,medium,ue_task_0120_codex_20260629_051511,0,0,1,0,1,,,493.7,7.293565,17033,64,3,0,8
ue_task_0001,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0001_kimi-code_20260629_091710,0,,1,0,0,,,921.7,1.01020397,31369,72,8,22,4
ue_task_0002,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0002_kimi-code_20260629_095129,0,,0,0,0,,,1853.2,1.5959864499999998,42022,111,26,14,9
ue_task_0003,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0003_kimi-code_20260629_101553,0,,1,0,0,,,1244.4,1.16918039,45467,79,10,12,6
ue_task_0004,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0004_kimi-code_20260629_104422,0,,1,0,0,,,1452.1,1.7804362399999998,27304,120,33,3,7
ue_task_0005,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0005_kimi-code_20260629_110240,0,,1,0,0,,,835.5,1.0438527100000001,28056,74,7,4,6
ue_task_0006,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0006_kimi-code_20260629_112032,0,,1,0,0,,,833.3,1.10117112,27293,76,10,0,3
ue_task_0007,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0007_kimi-code_20260630_094459,1,0,1,1,1,2,3,766.5,0.78041378,17536,67,10,0,3
ue_task_0008,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0008_kimi-code_20260630_101405,0,0,1,19,22,21,22,1628.7,1.46227909,53898,105,12,60,8
ue_task_0009,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0009_kimi-code_20260629_114352,0,,1,0,0,,,742.7,0.69641966,25738,61,6,48,1
ue_task_0010,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0010_kimi-code_20260630_102436,0,0,1,2,3,8,9,227.6,0.12861422,3780,19,6,6,1
ue_task_0011,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0011_kimi-code_20260629_115941,0,,1,0,0,,,538.1,0.5254825399999999,16446,58,0,2,1
ue_task_0012,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0012_kimi-code_20260629_121727,0,,1,0,0,,,842.5,50.0,15711,85,6,6,5
ue_task_0013,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0013_kimi-code_20260629_124209,0,,1,0,0,,,1158.3,5.0,29144,116,8,15,1
ue_task_0014,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0014_kimi-code_20260630_104128,0,0,1,1,2,15,18,872.6,0.8120123699999999,34966,63,21,15,2
ue_task_0015,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0015_kimi-code_20260629_132600,0,,1,0,0,,,515.3,0.61572339,14315,71,2,5,7
ue_task_0017,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0017_kimi-code_20260629_134857,0,,1,0,0,,,855.0,0.89979651,26735,54,8,6,2
ue_task_0018,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0018_kimi-code_20260629_142255,0,,1,0,0,,,1811.3,1.5475157300000002,40026,96,12,90,2
ue_task_0019,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0019_kimi-code_20260629_144438,0,,1,0,0,,,1001.6,1.15295042,32777,84,7,5,2
ue_task_0020,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0020_kimi-code_20260629_152636,0,,1,0,0,,,2219.7,2.9096992499999996,83383,108,8,45,2
ue_task_0021,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0021_kimi-code_20260629_155846,0,,1,0,0,,,1678.3,1.16034626,49810,65,10,27,1
ue_task_0022,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0022_kimi-code_20260630_113326,0,0,1,5,8,13,16,1558.3,743.0,49314,87,12,12,2
ue_task_0023,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0023_kimi-code_20260629_162145,0,,0,0,0,,,1046.1,0.91045604,52628,73,0,0,2
ue_task_0024,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0024_kimi-code_20260628_124205,0,0,1,2,3,10,11,672.9,0.53415216,17065,55,4,3,1
ue_task_0025,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0025_kimi-code_20260628_130751,0,0,1,2,3,8,10,1303.0,0.82149073,29135,63,10,3,4
ue_task_0026,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0026_kimi-code_20260628_133446,0,0,1,1,3,7,8,1233.0,1.47110491,41485,93,0,0,6
ue_task_0027,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0027_kimi-code_20260628_135633,0,0,1,1,3,5,8,820.0,0.8684455099999999,43336,68,4,10,7
ue_task_0028,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0028_kimi-code_20260628_141039,0,0,1,0,1,5,8,362.1,0.23722461,17985,25,11,6,2
ue_task_0029,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0029_kimi-code_20260628_142428,0,0,1,0,1,4,7,580.0,0.6882477899999999,17457,48,2,0,2
ue_task_0030,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0030_kimi-code_20260628_145302,0,0,1,0,1,6,8,1407.1,2.4242688400000003,54733,128,9,3,4
ue_task_0031,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0031_kimi-code_20260628_150553,1,1,1,1,1,4,4,476.1,0.54270831,10023,69,4,0,3
ue_task_0034,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0034_kimi-code_20260630_120231,0,0,1,4,9,7,10,1443.2,1.8927979300000002,55943,130,7,27,1
ue_task_0035,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0035_kimi-code_20260629_180013,0,,1,0,0,,,1227.8,1.00141365,36825,68,19,21,1
ue_task_0036,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0036_kimi-code_20260629_182453,0,,1,0,0,,,1213.7,2.2570885,38364,126,4,9,1
ue_task_0037,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0037_kimi-code_20260629_185528,0,,1,0,0,,,1623.8,1.8452689700000002,48962,106,6,87,1
ue_task_0038,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0038_kimi-code_20260629_191905,0,,1,0,0,,,955.3,1.15026564,22870,78,12,92,1
ue_task_0039,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0039_kimi-code_20260629_193732,0,,1,0,0,,,899.6,0.7545985300000001,29929,63,4,0,1
ue_task_0042,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0042_kimi-code_20260629_202543,0,,1,0,0,,,666.2,0.74129383,24899,62,4,5,1
ue_task_0043,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0043_kimi-code_20260630_121621,0,0,1,13,14,13,14,541.0,0.57376601,15354,70,4,0,1
ue_task_0045,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0045_kimi-code_20260630_124936,0,0,1,0,5,3,10,1538.8,2.0689517399999997,52662,83,16,25,1
ue_task_0046,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0046_kimi-code_20260630_212130,0,,0,0,0,,,2240.3,5.30326295,61812,216,0,0,1
ue_task_0047,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0047_kimi-code_20260630_140807,0,,0,0,0,,,727.6,0.84474091,40580,49,0,0,1
ue_task_0048,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0048_kimi-code_20260629_225754,0,,1,0,0,,,1328.5,1.40136658,52128,73,3,0,1
ue_task_0049,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0049_kimi-code_20260629_232248,0,,1,0,0,,,1072.2,0.94743437,37994,61,4,38,2
ue_task_0050,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0050_kimi-code_20260630_143133,1,0,1,2,2,6,8,1289.6,1.8298104299999998,34394,88,19,88,2
ue_task_0051,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0051_kimi-code_20260628_153108,0,0,1,0,3,4,9,1003.3,1.1322311900000002,22810,105,9,13,4
ue_task_0052,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0052_kimi-code_20260628_161012,0,0,1,0,2,6,10,1580.6,,34902,115,12,45,14
ue_task_0053,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0053_kimi-code_20260628_163909,0,0,1,0,3,6,9,1174.4,3.16090428,42357,132,0,0,6
ue_task_0054,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0054_kimi-code_20260628_170658,0,0,1,2,3,7,8,964.3,0.75741662,25427,46,4,0,1
ue_task_0055,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0055_kimi-code_20260628_172527,0,0,1,1,2,6,7,736.5,0.85907564,13466,73,17,9,1
ue_task_0056,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0056_kimi-code_20260628_174759,0,0,1,9,10,9,10,996.2,1.89376834,19053,83,4,4,1
ue_task_0057,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0057_kimi-code_20260629_235157,0,,1,0,0,,,999.5,1.45356423,24796,78,5,0,2
ue_task_0058,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0058_kimi-code_20260630_001506,0,,1,0,0,,,973.6,1.09768212,22331,63,7,84,1
ue_task_0059,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0059_kimi-code_20260630_004603,0,,1,0,0,,,1601.8,2.01892447,44351,87,12,7,3
ue_task_0060,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0060_kimi-code_20260628_180852,0,0,1,0,1,6,8,957.7,0.86623912,27840,90,12,0,4
ue_task_0061,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0061_kimi-code_20260628_183832,0,0,1,0,1,4,9,1217.6,1.56862506,27557,92,13,27,2
ue_task_0062,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0062_kimi-code_20260628_185821,0,0,1,0,1,7,8,804.1,0.9098183400000001,21291,60,14,0,1
ue_task_0063,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0063_kimi-code_20260630_010858,0,,1,0,0,,,1168.6,0.6734891700000001,34957,57,0,0,3
ue_task_0064,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0064_kimi-code_20260628_191333,0,0,1,2,3,8,10,621.6,0.44299579,16279,47,5,0,3
ue_task_0065,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0065_kimi-code_20260628_192817,1,1,1,1,1,11,11,652.5,0.5307188899999999,16821,57,4,2,6
ue_task_0067,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0067_kimi-code_20260628_200552,1,0,1,1,1,6,7,897.9,1.44636742,13112,72,11,49,1
ue_task_0068,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0068_kimi-code_20260628_204152,1,1,1,1,1,7,7,1832.2,1.43794274,35239,74,4,0,2
ue_task_0069,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0069_kimi-code_20260630_014947,0,,1,0,0,,,2211.3,2.2792689900000003,50570,102,2,0,2
ue_task_0070,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0070_kimi-code_20260628_210024,0,0,1,1,2,9,10,848.0,0.93709613,27605,80,8,5,4
ue_task_0071,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0071_kimi-code_20260628_211447,0,0,1,0,2,6,7,515.5,0.30053998,11293,42,5,0,6
ue_task_0072,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0072_kimi-code_20260628_214402,0,0,1,5,6,7,11,1202.1,2.2655286599999997,46874,95,11,56,3
ue_task_0074,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0074_kimi-code_20260628_230101,0,0,1,0,3,9,10,1813.4,0.8430733599999999,18567,67,2,0,3
ue_task_0075,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0075_kimi-code_20260628_233322,0,0,1,0,2,7,10,1164.8,1.5698066000000002,34276,100,6,44,2
ue_task_0077,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0077_kimi-code_20260629_002304,0,,0,0,0,,,1620.9,3.4783964600000004,55191,113,21,24,9
ue_task_0078,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0078_kimi-code_20260629_004155,0,,0,0,0,,,814.7,1.06363282,26381,48,2,0,5
ue_task_0079,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0079_kimi-code_20260629_010030,0,,0,0,0,,,922.8,1.6795461999999999,33342,78,10,23,4
ue_task_0080,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0080_kimi-code_20260629_012734,0,0,1,2,7,5,7,1305.9,1.5816696300000002,27322,70,10,4,4
ue_task_0081,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0081_kimi-code_20260629_014309,0,,0,0,0,,,737.7,0.98129388,15421,38,6,12,3
ue_task_0082,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0082_kimi-code_20260629_015952,0,0,1,2,3,9,9,831.3,1.05990611,34052,56,6,93,1
ue_task_0083,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0083_kimi-code_20260629_023217,1,1,1,3,3,9,9,1824.3,1.1878912200000002,28691,73,8,2,2
ue_task_0085,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0085_kimi-code_20260629_025309,0,1,1,2,3,9,9,910.2,0.8148755699999999,31935,58,4,8,3
ue_task_0086,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0086_kimi-code_20260629_031033,0,1,1,2,3,9,9,741.5,0.44825625,15835,54,3,0,5
ue_task_0087,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0087_kimi-code_20260629_033049,0,0,1,0,3,4,8,897.3,1.23081988,32573,89,6,18,6
ue_task_0088,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0088_kimi-code_20260629_034524,1,1,1,1,1,9,9,453.0,0.61120546,11872,61,2,0,1
ue_task_0089,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0089_kimi-code_20260629_035623,0,0,1,0,1,7,9,409.2,0.47967795999999996,16128,47,0,0,1
ue_task_0090,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0090_kimi-code_20260629_041940,1,0,1,1,1,7,8,1180.3,1.61325535,40121,107,17,20,5
ue_task_0091,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0091_kimi-code_20260629_043734,1,0,1,1,1,3,8,861.3,1.33906878,28128,77,6,0,7
ue_task_0092,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0092_kimi-code_20260629_045030,1,0,1,1,1,7,9,549.6,0.72458758,19738,50,4,2,5
ue_task_0093,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0093_kimi-code_20260629_051511,0,0,1,0,1,2,8,1307.6,3.3643898900000004,53527,110,3,6,2
ue_task_0094,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0094_kimi-code_20260629_053110,1,0,1,1,1,3,9,759.1,0.8776265,33608,35,8,6,2
ue_task_0095,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0095_kimi-code_20260629_055822,0,0,1,0,1,2,8,1432.4,2.5384146399999996,54113,110,19,168,4
ue_task_0096,Kimi for Coding,kimi-code,kimi-code/kimi-for-coding,default,ue_task_0096_kimi-code_20260629_061455,1,0,1,1,1,6,8,857.8,2.1886859700000003,19719,92,12,0,3
